•ÈÀ•ÈÀSpotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
spotify:track:6OayG4DsR0qqB5HRaYbIL0,Insomnia,"Audien, Parson James",Insomnia,1,1,214229,spotify:user:plopous,2015-03-05T20:45:02Z
spotify:track:2WWLVgcCNldhDokNrWVItM,Never Let You Go - Club Mix,"Dash Berlin, John DahlbÌ_ck, BullySongs",Never Let You Go,1,4,304218,spotify:user:plopous,2015-03-05T20:46:21Z
spotify:track:65n4DkUhKUO4tECIabKwy1,Hurricane - Arty Remix,"Halsey, Arty",Room 93: The Remixes,1,1,224520,spotify:user:plopous,2015-03-05T20:46:49Z
spotify:track:4KcVVhAaHxqtX2ANt4b3tc,Lean On,"Major Lazer, MÌ÷, DJ Snake",Lean On,1,1,176561,spotify:user:plopous,2015-03-06T14:17:57Z
spotify:track:6YwLgicpvVuMt1eE2OldwQ,Five More Hours - Deorro x Chris Brown,"Deorro, Chris Brown",Five More Hours (Deorro x Chris Brown),1,1,211975,spotify:user:plopous,2015-03-06T14:18:24Z
spotify:track:7rvDVBinSTgXvwqwGGPYzp,Serenata (Radio Edit),"Au5, Keeley",Serenata,1,1,225465,spotify:user:plopous,2015-03-06T14:27:58Z
spotify:track:6t0M5h3zwCSjTOvhfsx8EC,The End - Husman Vs. Aruna Club Mix,"Aruna, Husman",The End (Husman Vs. Aruna Club Mix),1,1,287158,spotify:user:plopous,2015-03-06T14:31:09Z
spotify:track:1k9kbY7fYKK7zIcjDnwWf8,Are You One of Us,Kyau & Albert,Distant Lights,1,3,294822,spotify:user:plopous,2015-03-06T19:28:40Z
spotify:track:7A0U5FZynOvZlznK4QIjMa,All Over The World - Club Mix,"Above & Beyond, Alex Vargas",All Over The World (Remixes),1,2,412266,spotify:user:plopous,2015-03-09T15:58:46Z
spotify:track:60dAnrxaEEtk9az7Mjz9h4,Love Is All We Need - Original Mix,"Ken Loi, Anna Yvette",Love Is All We Need,1,2,297165,spotify:user:plopous,2015-03-09T16:53:17Z
spotify:track:2tr8arQKmdmOhUELRjyT0d,Let You Go - Radio Edit,"The Chainsmokers, Great Good Fine Ok",Let You Go (Radio Edit),1,1,218973,spotify:user:plopous,2015-03-10T03:16:23Z
spotify:track:1JJ6USSG7EiDjHuZCnrE02,We Are Lost,"Lush & Simon, Rico & Miella",Armada Miami 2015 (The Club Edition),1,5,189843,spotify:user:plopous,2015-03-10T19:07:34Z
spotify:track:1shDLpsNopiFi72lzxr7mI,On My Way,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",On My Way,1,1,264786,spotify:user:plopous,2015-03-12T14:22:24Z
spotify:track:0lFIavLLfzibbswy9L0XqC,Voodoo,"DVBBS, Jay Hardway",Voodoo,1,2,219409,spotify:user:plopous,2015-03-16T16:08:11Z
spotify:track:39ttC6omvKdWky7l9RS5F8,The Takedown - Original Mix,Julian Jordan,The Takedown,1,1,291062,spotify:user:plopous,2015-03-17T05:34:29Z
spotify:track:4WPeb1WaiC7Xvc9XkG3HBR,No Place Like Home - Radio Edit,"Blasterjaxx, Rosette",No Place Like Home (Radio Edit),1,1,206250,spotify:user:plopous,2015-03-17T05:36:03Z
spotify:track:0gcsPnxb6OOj5BPDByvYD2,All We Need feat. Shy Girls - Dzeko & Torres Remix,ODESZA,All We Need feat. Shy Girls (Dzeko & Torres Remix),1,1,262500,spotify:user:plopous,2015-03-17T05:37:57Z
spotify:track:11fZMsSX7YGhzNO9qqduyL,Louder - Myon & Shane 54 Summer Of Love Remix,"Paul van Dyk, Roger Shah, Daphne Khoo, Myon & Shane 54",Louder (Remixes),1,2,335625,spotify:user:plopous,2015-03-17T14:35:27Z
spotify:track:5M9jOReAKGZ2AttVefFjTY,Don't Look Down,"Martin Garrix, Usher",Don't Look Down,1,1,223139,spotify:user:plopous,2015-03-17T14:48:11Z
spotify:track:2omZAEAsnpXhqj0apjDvPt,Kensei - Original Mix,Ummet Ozcan,Kensei,1,1,332163,spotify:user:plopous,2015-03-17T16:26:02Z
spotify:track:1ZoHuLxbQho7N5ioKA6Hx1,C.U.B.A,Calvin Harris,C.U.B.A,1,1,269906,spotify:user:plopous,2015-03-18T17:46:49Z
spotify:track:6GCgCYxPAFvGq0B0JFN35k,After Life,"Tchami, Stacy Barthe",After Life (feat. Stacy Barthe),1,1,293333,spotify:user:plopous,2015-03-20T14:56:14Z
spotify:track:7cuRgdYlesmnGmVaZwhkda,Rave After Rave - Radio Edit,W&W,Rave After Rave,1,1,161953,spotify:user:plopous,2015-03-21T14:25:55Z
spotify:track:0e9c3OnBpNd3O9gVtMxKNc,They Don't Know Us - Original Mix,Borgeous,They Don't Know Us,1,1,261569,spotify:user:plopous,2015-03-21T14:26:33Z
spotify:track:7DAp3DPBu9k7cDZbToxwpU,The Thrill,NERO,The Thrill,1,1,210000,spotify:user:plopous,2015-03-24T11:31:23Z
spotify:track:5FaLjS9PfCRQ12cckHqSDV,Troy - Original Mix,"FTampa, WAO",Troy,1,1,262500,spotify:user:plopous,2015-03-24T11:34:13Z
spotify:track:2gpytjWqJVE3LICibhEUaK,Treasured Soul,Michael Calfan,Treasured Soul,1,1,177600,spotify:user:plopous,2015-03-24T11:36:19Z
spotify:track:1aKnkprAtshfpDHBKVZoqk,Nothing to Say,Bingo Players,Nothing to Say,1,1,184687,spotify:user:plopous,2015-03-24T11:36:58Z
spotify:track:3nsHMiah773SMpIjU3BDrz,Electric Glow - Arston Remix,"Tritonal, Skyler Stonestreet",Tritonia - Chapter 002,1,1,236229,spotify:user:plopous,2015-03-24T14:34:59Z
spotify:track:6YnvgEoOgfE59tByZM6src,Nonsense,"Madeon, Mark Foster",Nonsense,1,1,225786,spotify:user:plopous,2015-03-24T14:44:39Z
spotify:track:7HlbnpLx7dlvCZ449HfGzP,Louder - Extended Mix,"Dimitri Vegas & Like Mike, VINAI",Louder,1,1,244233,spotify:user:plopous,2015-03-25T02:17:47Z
spotify:track:6PjitpdnGluMNLv0VeCVe5,Raindrops - Radio Edit,"SNBRN, Kerli",Raindrops (Radio Edit),1,1,203048,spotify:user:plopous,2015-03-25T14:40:16Z
spotify:track:62FheCbeT4N5PPKmFD1g4m,Dead Mans Hand - Original Mix,KSHMR,Dead Mans Hand,1,1,255000,spotify:user:plopous,2015-03-25T14:43:17Z
spotify:track:6c1mJmFYe8WG8b213tVlw8,Body Dancing,"Qulinez, Belle Humble",Body Dancing,1,1,198468,spotify:user:plopous,2015-03-25T14:46:02Z
spotify:track:0HbHofTCY4Se2s6P6P5CwF,Home - Radio Edit,"BYNON, Feenixpawl, Project 46, Melissa Ramsay",Home (Radio Edit),1,1,210026,spotify:user:plopous,2015-03-28T20:55:39Z
spotify:track:3G2Mg0D2VFHEvpjz4vsaBF,Mayday - Original Mix,"Dannic, Lucky Date, Harrison",Mayday,1,1,258750,spotify:user:plopous,2015-03-30T14:11:22Z
spotify:track:4l3rQJDSct2ff7rsqe03Gx,Warriors - Original Mix,"Nicky Romero, Volt & State",Warriors,1,1,336377,spotify:user:plopous,2015-03-30T14:11:34Z
spotify:track:5wHsqaaKrH8tsgzHA7OR72,Make Things Right - Radio Edit,"Sultan + Shepard, Tegan and Sara",Make Things Right,1,1,234318,spotify:user:plopous,2015-03-30T14:13:24Z
spotify:track:3r2rtTgpFaOGlQ0M2yTDdq,Dark Warrior - Dannic Radio Edit,Andrew Rayel,Dark Warrior (Dannic Remix),1,1,236214,spotify:user:plopous,2015-03-30T14:13:45Z
spotify:track:1K6mFSfoatv8sYHtlPSgkD,Bora,Tom Staar,Bora,1,1,350946,spotify:user:plopous,2015-04-02T16:13:29Z
spotify:track:4pLEkbhkrmVQQdtngwNk9J,Vertigo - Radio Edit,"DubVision, Ruby Prophet",Vertigo,1,1,215625,spotify:user:plopous,2015-04-03T20:06:57Z
spotify:track:69zxj1EFDfAouZu9JDmQld,Secrets - Radio Edit,"Tiesto, KSHMR, VASSY",Secrets (Radio Edit),1,1,216967,spotify:user:plopous,2015-04-06T16:51:11Z
spotify:track:2EBWE2zQkrrwHLlmkvL0XP,For You feat. Delora - Original Mix,"Dzeko & Torres, Maestro Harrell, Delora",For You feat. Delora,1,1,258750,spotify:user:plopous,2015-04-06T16:51:42Z
spotify:track:2c8RzaJ9VOLQfIzAT0JDVj,Escape (Into The Sunset) (featuring Una) - Radio Mix,"Quintino, UNA",Escape (Into The Sunset) (featuring Una),1,1,183750,spotify:user:plopous,2015-04-06T16:51:50Z
spotify:track:1OMbBimNp16VKMIMgyBo1t,It's You - Radio Edit,Syn Cole,It's You,1,1,211874,spotify:user:plopous,2015-04-07T13:09:34Z
spotify:track:6Ebd5KnMGpZOvFRNNSP88T,PAYDAY,Alesso,PAYDAY,1,1,198426,spotify:user:plopous,2015-04-07T13:09:42Z
spotify:track:5xvagygk66wKzm6ecuUp14,Never Sleep Alone (feat. Tess Comrie),"Kaskade, Tess Comrie",Never Sleep Alone (feat. Tess Comrie),1,1,224133,spotify:user:plopous,2015-04-07T13:09:53Z
spotify:track:3kLecBmnTgIypoSCQNkAE9,Knives - Radio Edit,"Alpharock, Vida",Knives,1,1,189381,spotify:user:plopous,2015-04-08T15:19:34Z
spotify:track:5suntl7SJKOsVzwZt8ivL3,Badman - Torro Torro Remix,"Autoerotique, Max Styler",Badman (Remixes),1,1,233093,spotify:user:plopous,2015-04-11T17:20:01Z
spotify:track:3REeYQq3QhDDuSfxHl1ZOd,Playing With Fire - Original Mix,"Estiva, Skouners, Delaney Jane",Tritonia - Chapter 002,1,13,217289,spotify:user:plopous,2015-04-11T17:42:29Z
spotify:track:2gJ0fi39bKWvdWTnZnG6w1,Take Me Home - Radio Edit,"Fedde Le Grand, Patric La Funk",Take Me Home,1,1,208866,spotify:user:plopous,2015-04-14T14:16:39Z
spotify:track:2vh8Pj2IGZAw3PvClXMbs1,Red Roses,Pep & Rash,Red Roses,1,1,182415,spotify:user:plopous,2015-04-14T14:24:25Z
spotify:track:1DVMh977p7BlKXDNURHXvZ,Music - Radio Edit,Rebel,Music (Radio Edit),1,1,213890,spotify:user:plopous,2015-04-14T14:27:43Z
spotify:track:3MCDQ08FFxXKDbFODmPG6T,Lost - Original Mix,"Tritonal, Juventa, Micky Blue",Lost,1,1,290624,spotify:user:plopous,2015-04-15T18:34:07Z
spotify:track:0Ql116aOo946Ru9CSr5Xqg,Outside - Oliver Heldens Remix,"Calvin Harris, Ellie Goulding, Oliver Heldens",Outside (Remixes),1,2,295293,spotify:user:plopous,2015-04-15T18:49:08Z
spotify:track:4ODmwjAjnkQ9JwRzldEIEh,Addicted To A Memory,"Zedd, Bahari",Addicted To A Memory,1,1,303186,spotify:user:plopous,2015-04-15T18:54:22Z
spotify:track:1kAIFWVDbwtaNY81QlxrxB,Head In The Clouds - Original Mix,"Disco Fries, Nick Hexum",Autonomous,1,3,214218,spotify:user:plopous,2015-04-16T04:19:53Z
spotify:track:6TjQVyjF5U92oHez0ZOfoy,Shooting Star - Radio Edit,"John DahlbÌ_ck, Olivera",Shooting Star,1,1,228722,spotify:user:plopous,2015-04-16T19:19:34Z
spotify:track:4t7YNNRmVQXJZhIS3G7Q1N,Never Fade - Radio Edit,"Sick Individuals, Kaelyn Behr",Never Fade,1,1,184987,spotify:user:plopous,2015-04-16T19:19:36Z
spotify:track:6uH0XTIjQSumL8sWGZWNlT,Darker Than Blood,"Steve Aoki, Linkin Park",Darker Than Blood,1,1,312963,spotify:user:plopous,2015-04-16T19:19:47Z
spotify:track:7AxmT6cBkyLwEnb1IJWtUr,Operate - The Chainsmokers Remix,ASTR,Operate (The Chainsmokers Remix),1,1,232380,spotify:user:plopous,2015-04-20T16:52:16Z
spotify:track:6fmbKY1teQRfsIqVRlnTsM,Peanut Butter Jelly,Galantis,Peanut Butter Jelly,1,1,203133,spotify:user:plopous,2015-04-21T12:58:03Z
spotify:track:1u6LOWtdWA2wwa3CryIBsS,Another You,"Armin van Buuren, Mr. Probz",Another You,1,1,192306,spotify:user:plopous,2015-04-22T11:04:55Z
spotify:track:4gnuik2PPQfV1pXmnCMNfy,Fight Forever - Original Mix,"Paris Blohm, Steerner, Paul Aiden",Fight Forever,1,2,300014,spotify:user:plopous,2015-04-27T13:58:22Z
spotify:track:6hjDSO9Feza9o0jUpdKiDh,Get Back - Original Mix,"Paris & Simo, Rico & Miella",Get Back,1,1,308958,spotify:user:plopous,2015-04-29T15:44:16Z
spotify:track:656peCkJJuXRcBDituSWck,Forever (feat. Courtney JenaÌ©) - Original Mix,"Blasterjaxx, Courtney JenaÌ©",Forever (feat. Courtney JenaÌ©) [Original Mix],1,1,262500,spotify:user:plopous,2015-04-29T15:48:20Z
spotify:track:6Vy63AzjvYdMH6owR2yLwO,Forever Young - Radio Edit,Sam 'O Neall,Forever Young (Radio Edit),1,1,185624,spotify:user:plopous,2015-04-30T14:35:12Z
spotify:track:6m6btrFuqroamjULTJfjNH,Adonis - Original Mix,"Enzo Darren, Delaney Jane",Tritonia: Chapter 002 Sampler 02,1,3,328765,spotify:user:plopous,2015-05-04T16:06:50Z
spotify:track:0PNtPqYug00nLQHVVYDmb3,Move - Showtek Edit,twoloud,Move (Showtek Edit),1,2,279344,spotify:user:plopous,2015-05-05T11:09:30Z
spotify:track:7nZ0Hw1nKbNzf1SOCGL5Y3,If It Wasn't For You,Alesso,If It Wasn't For You,1,1,233333,spotify:user:plopous,2015-05-05T11:10:29Z
spotify:track:770QldRoiZsrBfQwMM5QX0,My Window - Radio Edit,"Don Diablo, Maluca",My Window,1,1,176044,spotify:user:plopous,2015-05-05T11:11:02Z
spotify:track:2D5kHaEqPA86jiFPD08QHw,Zoedic,Project 46,Zoedic,1,1,225019,spotify:user:plopous,2015-05-06T16:47:13Z
spotify:track:0xiOfKgmioCABDqeri5EOF,Rumors - Deniz Koyu Remix,Pep & Rash,Rumors (The Remixes),1,3,318867,spotify:user:plopous,2015-05-06T16:47:25Z
spotify:track:6G7F7MozXYA4RVteZK3PCt,I Know You - Kaskade Remix (From Fifty Shades Of Grey Remixed),Skylar Grey,Fifty Shades Of Grey Remixed,1,9,224959,spotify:user:plopous,2015-05-07T12:17:31Z
spotify:track:6ZixfeFT8V0Nle1rMZAekY,Next To Me,Otto Knows,Next To Me,1,1,202169,spotify:user:plopous,2015-05-10T14:33:14Z
spotify:track:20rulBPGQYhekQ4EK1dUWU,Don't Give Up - Original Mix,"Kill The Buzz, David Spekter",Don't Give Up,1,1,288809,spotify:user:plopous,2015-05-11T17:19:22Z
spotify:track:0KSZ8z7kqjTRpqNu1lnBvj,Illusions - Radio Mix,"LTN, Nina Carr",Illusions,1,2,243750,spotify:user:plopous,2015-05-11T17:19:39Z
spotify:track:4SNiBmMvOjImwh1H2cYX0x,How Ya Feelin - Original Mix,TJR,How Ya Feelin,1,1,206718,spotify:user:plopous,2015-05-11T17:23:58Z
spotify:track:1UdNQZnii0TciWM9PVIDvv,Stronger,"Arty, Ray Dalton",Stronger,1,1,251972,spotify:user:plopous,2015-05-14T11:43:31Z
spotify:track:5znFetnJFcs6NwKo67xlcK,Bitch Better Have My Money - R3hab Remix,"Rihanna, R3HAB",Bitch Better Have My Money (R3hab Remix),1,1,228753,spotify:user:plopous,2015-05-15T18:52:01Z
spotify:track:0roVv6Bo0IO86jBRMlC0Le,Bustamove - Sleepy Tom Remix,"Zeds Dead, Sleepy Tom",Somewhere Else (Remixes),1,4,314998,spotify:user:plopous,2015-05-15T19:19:50Z
spotify:track:0TFG6qUaTLDTym3c3HZ5gS,Beautiful Now,"Zedd, Jon Bellion",Beautiful Now,1,1,218492,spotify:user:plopous,2015-05-18T05:58:28Z
spotify:track:66qAwVqGu3YEGFpTVmaQzl,Louder (feat. R.City),"Kill The Noise, Tommy Trash, R. City",Louder (feat. R.City),1,1,247500,spotify:user:plopous,2015-05-18T05:59:02Z
spotify:track:2ce5n5MpJQgvnAHtmfxS1C,Kuaga (Lost Time) (Radio Edit),Pierce Fulton,Kuaga (Lost Time) (Radio Edit),1,1,177414,spotify:user:plopous,2015-05-19T04:07:23Z
spotify:track:05dL7chWJaVjMJnGO1YCKk,Untouchable,"Tritonal, Cash Cash",Untouchable,1,1,228837,spotify:user:plopous,2015-05-19T04:07:45Z
spotify:track:3Ibuw6J8n0axsBfX8zMqSr,Are You with Me - Dash Berlin Radio Edit,Lost Frequencies,Are You With Me (Dash Berlin Radio Edit),1,1,168095,spotify:user:plopous,2015-05-19T04:08:26Z
spotify:track:2g1zeTb2WRAiqo8rBnSnJI,Air,"Dzeko & Torres, Delaney","Club Life, Vol. 4 - New York City",1,11,217213,spotify:user:plopous,2015-05-19T16:21:29Z
spotify:track:2jQNXVZWxouThY0MycqPET,Beautiful (It Hurts),Project 46,Beautiful (It Hurts),1,1,194763,spotify:user:plopous,2015-05-19T16:24:05Z
spotify:track:5UZub5dP27wSxoB6vcUEvI,Someone Somewhere - Tiesto Edit,"Bobby Puma, Natalie Major","Club Life, Vol. 4 - New York City",1,5,221013,spotify:user:plopous,2015-05-20T17:46:40Z
spotify:track:2LZiSLXPReoKHccIPuRPOV,Good Intentions,"The Chainsmokers, BullySongs",Good Intentions,1,1,208619,spotify:user:plopous,2015-05-20T18:00:41Z
spotify:track:4s8J4TbYhrPBgsE6MfmPCO,White Clouds - Original Mix,DVBBS,White Clouds,1,2,289208,spotify:user:plopous,2015-05-26T14:22:29Z
spotify:track:05vxt9BW1gwuw3nuZ5VyvF,Lose Myself - Paris Blohm Remix,"Seven Lions, Lynn Gunn, Paris Blohm",The Throes Of Winter (Remixes),1,6,299079,spotify:user:plopous,2015-05-26T14:25:13Z
spotify:track:3BFPkArIix3I5zNDXZmYY9,See You Soon - Original Mix,"Michael Brun, Rune RK, Denny White",See You Soon,1,2,356774,spotify:user:plopous,2015-05-26T14:40:58Z
spotify:track:4FUSby8OsqmPhsJeDVYEes,Take Me Home - Original Mix,"Thomas Gold, Harrison, HIIO",Take Me Home,1,2,301943,spotify:user:plopous,2015-05-26T14:41:20Z
spotify:track:2BA8pMAcy1gLrMUxCNo46M,Nothing to Lose - Bream & Mekko Remix,Dim Chris,Nothing to Lose,1,3,300068,spotify:user:plopous,2015-05-27T17:06:28Z
spotify:track:6vPJvkEuWZPcv58NnQ3dBR,Sweet Escape,"Alesso, Sirena",Forever,1,7,232532,spotify:user:plopous,2015-05-29T15:19:02Z
spotify:track:3loruaQlMDUsL5wYj8AxpR,Super Human - Radio Edit,"Andrew Bayer, AsbjÌürn",Super Human,1,1,213880,spotify:user:plopous,2015-05-30T13:54:20Z
spotify:track:5NuygrO9PEYQrK7Bzh3sCz,We Chase the Sun - Jayeson Andel Remix,"Justin Oh, Jennifer Yun, Jayeson Andel",We Chase the Sun,1,2,409687,spotify:user:plopous,2015-05-31T00:47:21Z
spotify:track:68XSdJ9GDW2UnUNs3sOdqF,Neon (Alluvion) - Original Mix,"Thomas Hayes, Joni Fatora",Neon (Alluvion),1,1,350625,spotify:user:plopous,2015-06-01T14:28:50Z
spotify:track:1uL4Nj0JRsIt0EibpO4Zx1,Children Of The Wild (feat. Mako),"Steve Angello, Mako",Children Of The Wild (feat. Mako),1,1,251449,spotify:user:plopous,2015-06-01T14:29:19Z
spotify:track:0p7mwrf44dRqzhBSFSQCQf,The Only Way Is Up,"Martin Garrix, Tiesto","Club Life, Vol. 4 - New York City",1,4,258440,spotify:user:plopous,2015-06-01T14:34:09Z
spotify:track:4hJi9ntjJwrefSogD74lkk,Zero Gravity - Radio Edit,"Borgeous, Lights",Zero Gravity,1,1,227076,spotify:user:plopous,2015-06-01T14:34:26Z
spotify:track:55IOE08XL191w3PNuoEW0q,Black - Original Mix,"MAKJ, Thomas Newson",Black,1,1,255000,spotify:user:plopous,2015-06-01T14:37:25Z
spotify:track:2C1VKdeB8PemX6xJuiVMTF,Pray to God - R3hab Remix,"Calvin Harris, HAIM, R3HAB",Pray to God (Remixes),1,1,271866,spotify:user:plopous,2015-06-01T14:37:33Z
spotify:track:11UUWve7zVG8ibPBvL4WJH,Insomnia - Ashley Wallbridge Remix,"Audien, Parson James, Ashley Wallbridge",Insomnia (Ashley Wallbridge Remix),1,1,319392,spotify:user:plopous,2015-06-04T14:17:22Z
spotify:track:2ec6A7BVwscwirxa0gnWHj,Together - Radio Edit,"CAZZETTE, Newtimers",Together (Radio Edit),1,1,188170,spotify:user:plopous,2015-06-04T14:19:42Z
spotify:track:3V4zjNF64gwrS2zSP15Bui,Get Get Down - Original Mix,Merk & Kremont,Get Get Down,1,2,257343,spotify:user:plopous,2015-06-05T15:47:29Z
spotify:track:03tJhmP71vPD7pIenJlWJ6,Intoxicated - Radio Edit,"Martin Solveig, GTA",Intoxicated (Radio Edit),1,1,159560,spotify:user:plopous,2015-06-06T19:55:05Z
spotify:track:4PxVkBxowaAlYdnblf4Doq,Waiting - Dash Berlin Miami 2015 Remix,"Dash Berlin, Emma Hewitt",Waiting (Dash Berlin Miami 2015 Remix),1,2,286523,spotify:user:plopous,2015-06-08T20:22:22Z
spotify:track:49H4VqVgjsBlib8aeVaT4h,Live Your Life - Original Mix,"Headhunterz, Crystal Lake",Live Your Life,1,2,277378,spotify:user:plopous,2015-06-08T20:22:44Z
spotify:track:1DUn2s2QapKtkoShuxeI57,In Reality,Pierce Fulton,In Reality,1,1,292000,spotify:user:plopous,2015-06-08T20:23:40Z
spotify:track:5LT8hO0Z9Y1nlCJ7nfuSJi,Generate - Radio Edit,Eric Prydz,Generate (Radio Edit),1,1,165076,spotify:user:plopous,2015-06-08T20:23:51Z
spotify:track:4Npnivm5QwF1GP8zMc9RZL,Lose Control - Radio Mix,Ummet Ozcan,Lose Control,1,1,178124,spotify:user:plopous,2015-06-09T13:27:18Z
spotify:track:1PBk2knn4anq0vaS5KGDG2,In My Head,Galantis,Pharmacy,1,3,221065,spotify:user:plopous,2015-06-10T18:48:56Z
spotify:track:1KDNPUw0FKMhr21qgMd6io,Universe - Radio Edit,"Don Diablo, Emeni",Universe,1,1,179440,spotify:user:plopous,2015-06-12T16:17:26Z
spotify:track:5kBHjpK4YGXVnOMXDUDjgX,Sun Is Shining,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",Sun Is Shining,1,1,255066,spotify:user:plopous,2015-06-12T16:18:17Z
spotify:track:1tV672NvjpSomqjvfrgFV9,This Is Who We Are,"Dash Berlin, Syzz",This Is Who We Are,1,1,186587,spotify:user:plopous,2015-06-15T16:11:48Z
spotify:track:1CvtaC3XRKimV0KQbujymA,Euphoria (Winterborn) - Original Mix,"Juventa, Aloma Steele",Euphoria (Winterborn),1,1,367968,spotify:user:plopous,2015-06-15T16:12:35Z
spotify:track:2C4bJF7q1ltbQthv0alHR3,No Sleep - Extended Mix,"Maor Levi, BRKLYN, Mariah McManus",No Sleep,1,1,347314,spotify:user:plopous,2015-06-15T16:12:47Z
spotify:track:6j1O5cLDKe1MvKwp7AIEA9,Anywhere But Home - Original Mix,"Breathe Carolina, APEK",Anywhere But Home,1,2,343422,spotify:user:plopous,2015-06-15T16:13:42Z
spotify:track:5qO7eXO7lXa1UNZVri3kbw,Peace Of Mind - Myon & Shane 54 Summer Of Love Mix,"Above & Beyond, Zoe Johnston",Peace Of Mind (Remixes),1,2,315000,spotify:user:plopous,2015-06-16T16:55:57Z
spotify:track:2jS4PKTSK8UaqUnEf31FaP,Another You - Mark Sixma Radio Edit,"Armin van Buuren, Mark Sixma, Mr. Probz",Another You,1,2,221718,spotify:user:plopous,2015-06-16T17:23:23Z
spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,Roses,"The Chainsmokers, ROZES",Roses,1,1,226738,spotify:user:plopous,2015-06-17T04:00:55Z
spotify:track:27aftq9i01N0yVKZyimwlG,Crash 2.0 (Adventure Club vs Dallask),"Adventure Club, DallasK",Crash 2.0,1,1,254879,spotify:user:plopous,2015-06-17T14:50:04Z
spotify:track:1nLG5Jnyc3PbqwPbA1uFJu,Bunnydance - Original Mix,Oliver Heldens,Bunnydance,1,1,248372,spotify:user:plopous,2015-06-17T14:59:03Z
spotify:track:7cN6rJ4Le76fUD8sqnPTLP,Still Waiting (feat. Delaney Jane) - Original Mix,"Hunter Siegel, Delaney Jane",Still Waiting,1,1,196190,spotify:user:plopous,2015-06-18T15:19:47Z
spotify:track:12ZQdr6Ir1x6QByyPdJg9W,Bowser - Original Mix,"W&W, Blasterjaxx",Bowser,1,1,318750,spotify:user:plopous,2015-06-20T11:42:04Z
spotify:track:6fQoomNZcRthXGJmR8JulG,Wake The Giant - Radio Edit,"Tommy Trash, J Hart",Wake The Giant,1,1,210790,spotify:user:plopous,2015-06-21T11:52:48Z
spotify:track:6CctvqkVhEMgPMWbXRSPnQ,Curiosity - Original Mix,Bingo Players,Curiosity,1,1,169523,spotify:user:plopous,2015-06-23T11:22:15Z
spotify:track:0LigJnwiA8OXeDp5qEDlTc,Lighthouse - Radio Edit,Nicky Romero,Lighthouse,1,1,186562,spotify:user:plopous,2015-06-24T11:45:45Z
spotify:track:0YvB713uWnaFMvZWjnG1cP,Forever - Original Mix,"Dannic, Bright Lights",Forever,1,1,330000,spotify:user:plopous,2015-06-29T14:40:25Z
spotify:track:6ulV6BN8zJe3t9JyvaEAsT,The One - Radio Edit,W&W,The One,1,1,148738,spotify:user:plopous,2015-06-29T14:40:50Z
spotify:track:76Csg9kMXlVY4mjKtohf3e,JAMMU - Original Mix,KSHMR,JAMMU,1,1,235763,spotify:user:plopous,2015-06-29T14:41:08Z
spotify:track:4MxlwVJgKAwN75MVf0GJMu,Solaris - Original Mix,"Jason Ross, Jenaux",Solaris / Ravenna,1,1,311506,spotify:user:plopous,2015-06-29T17:06:08Z
spotify:track:6olu0nHiI2K5pkrXmSkkow,Higher Off The Ground - Hotlife & Tomo Hirata Radio Edit,twoloud,Higher Off The Ground,1,7,188122,spotify:user:plopous,2015-06-29T17:06:44Z
spotify:track:5BuiZmp7H6hoUN5Fw2lUIp,Nothing Stopping Me (feat. Kat Nestel),"Vicetone, Kat Nestel",Nothing Stopping Me (feat. Kat Nestel),1,1,223225,spotify:user:plopous,2015-06-30T19:39:15Z
spotify:track:1r36CeHucX7V6tuK78Iw3Q,This Summer - Maroon 5 vs. Alesso,"Maroon 5, Alesso",This Summer (Maroon 5 vs. Alesso),1,1,191506,spotify:user:plopous,2015-07-02T21:42:13Z
spotify:track:4T0zdeuL9S8ezuaLwzyKHr,Survivors - Radio Edit,"Hardwell, Dannic, Haris",Survivors,1,1,187500,spotify:user:plopous,2015-08-03T16:43:20Z
spotify:track:3b4edUiGtIAVcy4Fpo03nD,Waiting For You - Radio Edit,"Sick Individuals, Dbstf",Waiting For You,1,1,210234,spotify:user:plopous,2015-08-03T16:43:32Z
spotify:track:4k1lCX6f9LBmcfDqAX8Hnb,Keep This - Love This - Original Mix,John Bounce,Keep This - Love This,1,1,298102,spotify:user:plopous,2015-08-03T16:50:05Z
spotify:track:0b6wdul3A5sQNpIOv03OxP,Ocean Drive,Duke Dumont,Ocean Drive,1,1,206320,spotify:user:plopous,2015-08-04T14:08:37Z
spotify:track:6B2ms3HsZh1brsZWOFT6fZ,Crusader,Codeko,Crusader,1,2,248906,spotify:user:plopous,2015-08-04T14:09:28Z
spotify:track:3qhKXuSVKZZmAOcNuaWNUB,I Want Your Soul - Original Mix,Sleepy Tom,I Want Your Soul,1,1,226140,spotify:user:plopous,2015-08-05T12:22:29Z
spotify:track:40F6419kwK19oir2BYJbax,Rock The Party - Original Mix,"Jauz, Ephwurd",Rock The Party,1,2,235781,spotify:user:plopous,2015-08-05T12:26:35Z
spotify:track:71wPvsv9noPilKVTRErNUz,Lose Your Mind - Original Mix,"Dzeko & Torres, Andres Fresko",Lose Your Mind,1,1,198750,spotify:user:plopous,2015-08-06T10:05:32Z
